STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TMAX,TMIN
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-09-10,0.67,70.0,60.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-09-11,0.0,77.0,55.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-09-12,0.0,84.0,54.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-09-13,0.0,87.0,65.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-09-14,0.0,82.0,55.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-09-15,0.15,60.0,37.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-09-16,0.0,63.0,37.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-09-17,0.03,62.0,45.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-09-18,0.0,75.0,50.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-09-19,0.19,67.0,57.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-09-20,0.03,67.0,48.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-09-21,0.0,79.0,48.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-09-22,0.0,76.0,55.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-09-23,0.0,65.0,41.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-09-24,0.0,67.0,41.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-09-25,0.0,67.0,44.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-09-26,0.2,72.0,47.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-09-27,1.2,59.0,47.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-09-28,0.2,62.0,50.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-09-29,0.0,70.0,49.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-09-30,0.02,78.0,44.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-10-01,0.0,65.0,36.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-10-02,0.0,60.0,36.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-10-03,0.0,69.0,34.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-10-04,0.0,76.0,40.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-10-05,0.0,82.0,40.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-10-06,0.0,83.0,52.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-10-07,0.0,85.0,49.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-10-08,0.0,85.0,55.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-10-09,0.0,83.0,50.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-10-10,0.0,83.0,44.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-10-11,0.0,80.0,52.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-10-12,0.0,80.0,55.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-10-13,1.1,78.0,55.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-10-14,0.3,67.0,48.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-10-15,0.0,64.0,42.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-10-16,0.0,65.0,42.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-10-17,0.0,63.0,44.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-10-18,0.0,62.0,39.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-10-19,0.1,52.0,42.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-10-20,0.32,45.0,42.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-10-21,0.0,48.0,34.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-10-22,0.0,60.0,32.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-10-23,0.0,70.0,38.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-10-24,0.07,71.0,42.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-10-25,0.0,65.0,44.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-10-26,0.12,77.0,53.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-10-27,0.03,60.0,42.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-10-28,0.0,58.0,34.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-10-29,0.0,58.0,34.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-10-30,0.0,57.0,33.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-10-31,0.36,58.0,40.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-11-01,0.0,57.0,34.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-11-02,0.0,70.0,33.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-11-03,0.03,70.0,45.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-11-04,1.04,49.0,35.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-11-05,0.0,56.0,29.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-11-06,0.0,60.0,32.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-11-07,0.0,58.0,42.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-11-08,0.3,58.0,44.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-11-09,0.9,59.0,55.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-11-10,0.04,57.0,32.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-11-11,0.0,42.0,28.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-11-12,0.0,50.0,26.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-11-13,0.0,60.0,42.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-11-14,0.0,73.0,44.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-11-15,0.05,63.0,38.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-11-16,0.0,63.0,32.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-11-17,0.0,42.0,23.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-11-18,0.0,43.0,23.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-11-19,0.0,52.0,33.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-11-20,0.0,58.0,34.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-11-21,0.0,46.0,34.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-11-22,0.0,50.0,34.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-11-23,0.31,45.0,34.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-11-24,0.0,50.0,33.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-11-25,0.0,51.0,39.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-11-26,0.0,60.0,39.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-11-27,0.44,60.0,38.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-11-28,0.0,39.0,33.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-11-29,0.0,38.0,33.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-11-30,0.0,42.0,22.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-12-01,0.0,45.0,20.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-12-02,0.0,47.0,29.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-12-03,0.0,45.0,30.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-12-04,0.21,57.0,41.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-12-05,0.0,52.0,30.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-12-06,0.0,37.0,30.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-12-07,0.0,39.0,23.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-12-08,0.0,36.0,24.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-12-09,0.0,37.0,24.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-12-10,0.0,31.0,10.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-12-11,0.0,30.0,10.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-12-12,0.0,47.0,24.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-12-13,0.0,49.0,24.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-12-14,0.42,43.0,38.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-12-15,1.82,57.0,43.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-12-16,0.0,57.0,25.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-12-17,0.0,38.0,22.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-12-18,0.0,39.0,24.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-12-19,0.0,49.0,24.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-12-20,0.2,52.0,35.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-12-21,0.28,43.0,34.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-12-22,0.0,41.0,32.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-12-23,0.0,37.0,25.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-12-24,0.0,37.0,22.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-12-25,0.0,40.0,24.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-12-26,0.0,44.0,22.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-12-27,0.31,45.0,22.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-12-28,0.19,39.0,19.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-12-29,0.0,36.0,19.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-12-30,0.0,54.0,33.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2011-12-31,0.22,47.0,34.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-01-01,0.19,47.0,33.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-01-02,0.0,40.0,17.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-01-03,0.0,27.0,15.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-01-04,0.0,30.0,12.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-01-05,0.0,47.0,26.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-01-06,0.0,55.0,29.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-01-07,0.0,58.0,30.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-01-08,0.0,47.0,23.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-01-09,0.0,46.0,20.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-01-10,0.0,49.0,26.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-01-11,0.0,57.0,27.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-01-12,0.0,57.0,26.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-01-13,0.35,27.0,11.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-01-14,0.0,21.0,4.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-01-15,0.0,25.0,6.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-01-17,0.16,55.0,34.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-01-18,0.0,49.0,10.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-01-19,0.0,29.0,6.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-01-20,0.0,29.0,5.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-01-21,0.11,27.0,5.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-01-22,0.0,27.0,12.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-01-23,0.3,48.0,25.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-01-24,0.0,48.0,30.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-01-25,0.0,38.0,22.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-01-26,0.0,43.0,22.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-01-27,0.2,35.0,32.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-01-28,0.11,44.0,26.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-01-29,0.0,34.0,21.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-01-30,0.0,35.0,19.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-01-31,0.0,58.0,26.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-02-01,0.0,62.0,35.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-02-02,0.0,47.0,26.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-02-03,0.0,57.0,26.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-02-04,0.12,54.0,28.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-02-05,0.13,42.0,27.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-02-06,0.0,47.0,26.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-02-07,0.0,32.0,18.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-02-08,0.0,35.0,26.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-02-09,0.0,32.0,19.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-02-10,0.0,36.0,15.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-02-11,0.0,36.0,12.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-02-12,0.0,24.0,12.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-02-13,0.0,35.0,12.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-02-14,0.05,36.0,24.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-02-15,0.0,42.0,24.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-02-16,0.0,44.0,24.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-02-17,0.0,48.0,24.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-02-18,0.0,54.0,24.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-02-19,0.0,41.0,19.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-02-20,0.0,40.0,16.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-02-21,0.2,45.0,19.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-02-22,0.0,49.0,34.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-02-23,0.0,51.0,27.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-02-24,0.12,49.0,32.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-02-25,0.0,36.0,23.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-02-26,0.0,32.0,24.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-02-27,0.0,57.0,24.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-02-28,0.0,45.0,23.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-02-29,0.69,60.0,26.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-03-01,0.0,62.0,34.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-03-02,0.0,52.0,34.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-03-03,0.15,49.0,31.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-03-04,0.0,36.0,24.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-03-05,0.04,40.0,18.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-03-06,0.0,39.0,15.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-03-07,0.0,68.0,34.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-03-08,0.27,68.0,46.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-03-10,0.0,44.0,26.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-03-11,0.0,64.0,26.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-03-12,0.28,70.0,36.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-03-13,0.0,74.0,45.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-03-14,0.0,78.0,46.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-03-15,0.0,81.0,60.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-03-16,0.0,83.0,59.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-03-17,0.0,81.0,57.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-03-18,0.0,83.0,57.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-03-19,0.0,82.0,55.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-03-20,0.0,83.0,60.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-03-21,0.0,84.0,61.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-03-22,0.0,85.0,61.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-03-23,0.0,72.0,58.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-03-24,0.04,72.0,47.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-03-25,0.0,72.0,49.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-03-26,0.0,75.0,47.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-03-27,0.0,55.0,42.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-03-28,0.0,75.0,42.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-03-29,0.0,75.0,37.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-03-30,0.05,64.0,35.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-03-31,0.0,67.0,40.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-04-01,0.52,67.0,40.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-04-02,0.0,85.0,55.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-04-03,0.0,76.0,55.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-04-04,0.25,88.0,47.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-04-05,0.0,68.0,47.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-04-06,0.0,64.0,28.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-04-07,0.0,63.0,28.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-04-08,0.0,66.0,34.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-04-09,0.0,68.0,44.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-04-10,0.0,67.0,36.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-04-11,0.0,56.0,25.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-04-12,0.0,56.0,25.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-04-13,0.0,67.0,30.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-04-14,0.07,60.0,41.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-04-15,0.38,68.0,55.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-04-16,0.87,77.0,55.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-04-17,0.0,63.0,43.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-04-18,0.0,67.0,38.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-04-19,0.0,74.0,42.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-04-20,0.0,80.0,53.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-04-21,0.08,60.0,33.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-04-22,0.0,59.0,33.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-04-23,0.0,58.0,32.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-04-24,0.0,63.0,34.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-04-25,0.0,70.0,42.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-04-26,0.0,82.0,44.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-04-27,0.0,68.0,32.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-04-28,0.4,62.0,31.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-04-29,0.0,54.0,44.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-04-30,0.2,60.0,44.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-05-01,0.13,66.0,52.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-05-02,0.44,68.0,52.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-05-03,0.0,81.0,55.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-05-04,0.1,85.0,63.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-05-05,0.24,82.0,54.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-05-06,0.0,85.0,54.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-05-07,0.07,92.0,63.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-05-08,0.8,68.0,53.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-05-09,0.0,72.0,48.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-05-10,0.0,68.0,45.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-05-11,0.0,73.0,46.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-05-12,0.0,80.0,48.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-05-13,0.0,76.0,45.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-05-14,0.0,75.0,44.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-05-15,0.0,82.0,43.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-05-16,0.0,85.0,51.0
USC00116200,"NORMAL 4 NE, IL US",40.5493,-88.9501,240.8,2012-05-17,0.0,75.0,40.0
